Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,City,Time_taken (min),Distance
22.75004,75.902847,22.76004,75.912847,Sandstorms,Low,0,Buffet,motorcycle,0.0,Urban,34,1.51
12.323978,76.627961,12.393978,76.697961,Sandstorms,Low,2,Meal,scooter,1.0,Metropolitian,18,10.86
26.905287,75.794592,26.915287,75.804592,Stormy,Low,2,Drinks,scooter,1.0,Urban,16,1.49
23.371292,85.327872,23.401292,85.357872,Sunny,Low,0,Snack,motorcycle,1.0,Metropolitian,19,4.52
12.98041,77.640489,13.06041,77.720489,Windy,Medium,2,Snack,electric_scooter,0.0,Urban,24,12.4
11.022477,76.995667,11.042477,77.015667,Windy,Low,2,Meal,scooter,0.0,,24,3.11
30.895817,75.813112,30.935817,75.853112,Cloudy,Medium,0,Snack,motorcycle,1.0,Metropolitian,32,5.86
11.001753,76.986241,11.081753,77.066241,Sunny,Medium,1,Snack,scooter,1.0,Urban,16,12.44
22.725748,75.898497,22.775748,75.948497,Cloudy,Medium,1,Meal,scooter,0.0,Metropolitian,16,7.55
23.351058,85.325731,23.381058,85.355731,Cloudy,Jam,0,Drinks,motorcycle,0.0,Metropolitian,28,4.52
12.321214,76.621094,12.431214,76.731094,Sunny,Jam,2,Buffet,scooter,1.0,Metropolitian,32,17.06
12.323994,76.626167,12.393994,76.696167,Fog,Jam,0,Snack,motorcycle,1.0,Metropolitian,50,10.86
19.131141,72.813074,19.19114,72.873074,Cloudy,Medium,2,Meal,scooter,0.0,Metropolitian,18,9.16
23.211529,77.419399,23.261529,77.469399,Fog,Jam,0,Drinks,motorcycle,1.0,Metropolitian,20,7.54
30.335259,78.053162,30.375259,78.093162,,,3,Buffet,scooter,0.0,Urban,13,5.87
12.325461,76.632278,12.365461,76.672278,Stormy,High,1,Buffet,motorcycle,1.0,Metropolitian,18,6.21
12.934179,77.615797,12.944179,77.625797,Windy,Low,0,Buffet,motorcycle,1.0,Metropolitian,32,1.55
17.410371,78.437225,17.490371,78.517225,Stormy,Jam,2,Meal,electric_scooter,1.0,Metropolitian,28,12.27
0.0,0.0,0.04,0.04,Sandstorms,High,2,Meal,electric_scooter,0.0,Urban,10,6.28
22.751857,75.866699,22.771857,75.886699,Fog,Low,1,Snack,scooter,1.0,Metropolitian,12,3.02
19.876219,75.346017,19.936219,75.406017,Cloudy,Low,1,Snack,motorcycle,1.0,Metropolitian,18,9.14
22.727021,75.884167,22.757021,75.914167,Stormy,Medium,1,Drinks,motorcycle,1.0,Metropolitian,22,4.53
17.411028,78.329645,17.461028,78.379645,Sandstorms,Low,2,Meal,scooter,0.0,Urban,11,7.67
26.911378,75.789034,26.941378,75.819034,Stormy,Low,0,Buffet,motorcycle,1.0,Metropolitian,24,4.46
12.316967,76.603067,12.386967,76.673067,Fog,Jam,2,Meal,motorcycle,1.0,Metropolitian,35,10.86
12.352058,76.60665,12.372058,76.62665,Windy,Low,0,Meal,motorcycle,1.0,Metropolitian,29,3.1
21.186608,72.794136,21.236608,72.844136,Cloudy,Medium,1,Meal,motorcycle,0.0,Metropolitian,19,7.59
10.027364,76.308258,10.087364,76.368258,Fog,Low,2,Meal,motorcycle,0.0,Urban,15,9.34
17.410371,78.437225,17.450371,78.477225,Sandstorms,Medium,1,Snack,scooter,1.0,Metropolitian,26,6.14
13.091809,80.219104,13.171809,80.299104,Cloudy,Low,1,Snack,scooter,0.0,Metropolitian,28,12.39
13.066762,80.251865,13.096762,80.281865,Sandstorms,Medium,0,Meal,motorcycle,1.0,Metropolitian,32,4.65
22.727021,75.884167,22.817021,75.974167,Sandstorms,Jam,2,Meal,motorcycle,1.0,Metropolitian,27,13.59
22.310526,73.170937,22.380526,73.240937,Cloudy,Jam,1,Drinks,scooter,1.0,Metropolitian,48,10.59
18.636215,73.751081,18.646215,73.761081,Sunny,Low,0,Meal,motorcycle,0.0,Metropolitian,16,1.53
17.438263,78.397865,17.488263,78.447865,Cloudy,Medium,1,Snack,scooter,0.0,Metropolitian,18,7.67
23.354422,85.3329,23.484422,85.4629,Windy,Jam,1,Snack,motorcycle,1.0,Urban,26,19.59
18.546258,73.904337,18.556258,73.914337,Stormy,Low,1,Drinks,motorcycle,1.0,Urban,24,1.53
26.88842,75.800689,26.91842,75.830689,Fog,Jam,2,Meal,motorcycle,0.0,Metropolitian,32,4.46
18.927584,72.832585,19.017584,72.922585,Fog,Jam,2,Snack,electric_scooter,1.0,Metropolitian,43,13.75
30.885814,75.786976,30.895814,75.796976,Cloudy,Low,1,Buffet,motorcycle,1.0,Urban,18,1.46
19.103249,72.846749,19.173249,72.916749,Sunny,Low,2,Meal,electric_scooter,1.0,Metropolitian,35,10.69
19.22384,72.841347,19.33384,72.951347,Fog,Low,0,Snack,motorcycle,1.0,,22,16.79
26.482581,80.315628,26.612581,80.445628,Sandstorms,Low,0,Snack,motorcycle,1.0,Metropolitian,23,19.37
17.410371,78.437225,17.430371,78.457225,Windy,Low,0,Buffet,motorcycle,0.0,,16,3.07
17.431477,78.40035,17.511477,78.48035,Sunny,Low,1,Snack,scooter,1.0,Urban,15,12.27
0.0,0.0,0.11,0.11,Stormy,Medium,2,Meal,electric_scooter,1.0,Metropolitian,17,17.26
23.234631,77.401663,23.344631,77.511663,Cloudy,Jam,0,Buffet,motorcycle,2.0,Metropolitian,46,16.58
23.214294,77.435361,23.264294,77.485361,Sandstorms,Low,0,Meal,motorcycle,1.0,Metropolitian,31,7.54
12.935662,77.61413,13.045662,77.72413,Stormy,Jam,1,Snack,scooter,0.0,Metropolitian,32,17.04
0.0,0.0,0.05,0.05,Stormy,Jam,0,Drinks,motorcycle,1.0,Urban,24,7.85
0.0,0.0,0.04,0.04,Stormy,Medium,2,Buffet,motorcycle,0.0,Metropolitian,23,6.28
18.569156,73.774723,18.629156,73.834723,,,3,Snack,motorcycle,0.0,Metropolitian,31,9.18
11.022298,76.998349,11.042298,77.018349,Sunny,High,2,Buffet,electric_scooter,0.0,Metropolitian,16,3.11
19.065838,72.832658,19.195838,72.962658,Fog,Jam,1,Meal,scooter,0.0,Metropolitian,43,19.85
23.351489,85.324253,23.481489,85.454253,Fog,Medium,1,Drinks,scooter,1.0,Metropolitian,33,19.59
12.972532,77.608179,13.002532,77.638179,Windy,Jam,2,Snack,motorcycle,1.0,Metropolitian,33,4.65
22.311358,73.164798,22.391358,73.244798,Stormy,Medium,1,Snack,motorcycle,1.0,Metropolitian,38,12.1
11.024839,77.007003,11.104839,77.087003,Fog,Jam,0,Meal,motorcycle,1.0,Metropolitian,45,12.44
23.357804,85.325146,23.417804,85.385146,Sandstorms,Low,1,Buffet,motorcycle,0.0,Metropolitian,11,9.04
30.895204,75.822103,30.915204,75.842103,Sandstorms,High,2,Snack,motorcycle,1.0,Metropolitian,29,2.93
10.006881,76.345397,10.016881,76.355397,Fog,Low,1,Drinks,scooter,0.0,Metropolitian,17,1.56
12.970324,77.645748,13.040324,77.715748,Windy,Jam,1,Buffet,motorcycle,1.0,Metropolitian,32,10.85
12.914264,77.6784,12.974264,77.7384,Fog,Jam,0,Drinks,motorcycle,1.0,Metropolitian,21,9.3
22.311358,73.164798,22.351358,73.204798,Windy,High,2,Drinks,electric_scooter,1.0,Metropolitian,28,6.05
17.433809,78.386744,17.563809,78.516744,Sunny,Low,1,Snack,scooter,1.0,Metropolitian,43,19.94
12.986047,80.218114,13.006047,80.238114,Fog,Low,1,Drinks,scooter,0.0,Urban,12,3.1
12.975996,80.221898,12.995996,80.241898,Cloudy,Low,1,Drinks,motorcycle,0.0,Metropolitian,16,3.1
17.422819,78.449578,17.502819,78.529578,Cloudy,Jam,1,Snack,scooter,0.0,Metropolitian,42,12.27
0.0,0.0,0.05,0.05,Stormy,Low,1,Buffet,scooter,1.0,Metropolitian,17,7.85
12.337928,76.617889,12.447928,76.727889,Fog,Jam,2,Buffet,scooter,1.0,Metropolitian,48,17.06
19.1093,72.825451,19.1893,72.905451,Sandstorms,Medium,2,Meal,scooter,0.0,Metropolitian,22,12.22
17.451976,78.385883,17.521976,78.455883,Fog,Medium,0,Meal,motorcycle,1.0,Metropolitian,41,10.74
30.873988,75.842739,30.933988,75.902739,Windy,Medium,0,Snack,motorcycle,0.0,Metropolitian,16,8.78
21.170798,72.790489,21.210798,72.830489,Sunny,High,1,Meal,scooter,1.0,Metropolitian,12,6.07
17.431477,78.40035,17.541477,78.51035,Fog,Jam,2,Buffet,scooter,1.0,Urban,47,16.87
25.454697,81.834492,25.504697,81.884492,Sandstorms,Low,1,Meal,motorcycle,1.0,Metropolitian,29,7.48
12.3085,76.665808,12.3885,76.745808,Windy,Jam,2,Buffet,scooter,1.0,Metropolitian,25,12.41
12.972161,77.596014,13.062161,77.686014,Stormy,Jam,2,Meal,scooter,1.0,Metropolitian,30,13.94
19.121999,72.908493,19.171999,72.958493,Cloudy,Jam,2,Buffet,scooter,1.0,Metropolitian,20,7.64
0.0,0.0,0.09,0.09,Sandstorms,Jam,2,Snack,scooter,1.0,Metropolitian,28,14.12
26.921411,75.793604,27.051411,75.923604,Sandstorms,Low,0,Meal,motorcycle,1.0,Metropolitian,20,19.34
22.732225,75.874765,22.812225,75.954765,Fog,Jam,2,Buffet,scooter,1.0,Urban,42,12.08
21.160437,72.774209,21.170437,72.784209,Stormy,Low,0,Drinks,motorcycle,0.0,Metropolitian,32,1.52
22.760072,75.892574,22.890072,76.022574,Windy,Low,1,Snack,scooter,1.0,Metropolitian,25,19.63
0.0,0.0,0.04,0.04,Cloudy,High,0,Meal,motorcycle,1.0,Metropolitian,25,6.28
17.431477,78.40035,17.451477,78.42035,Stormy,Low,0,Buffet,motorcycle,1.0,Metropolitian,26,3.07
17.430448,78.418213,17.500448,78.488213,Cloudy,Jam,0,Buffet,motorcycle,0.0,Metropolitian,43,10.74
11.000762,76.981876,11.010762,76.991876,Fog,Low,0,Buffet,motorcycle,1.0,Urban,28,1.55
30.362686,78.06889,30.492686,78.19889,Fog,Jam,2,Buffet,scooter,1.0,Metropolitian,39,19.07
22.732225,75.874765,22.752225,75.894765,Stormy,Low,2,Drinks,electric_scooter,1.0,Metropolitian,16,3.02
18.520016,73.830547,18.590016,73.900547,Sandstorms,Jam,2,Drinks,electric_scooter,0.0,Metropolitian,33,10.71
26.90519,75.810753,27.03519,75.940753,Windy,Jam,1,Meal,motorcycle,1.0,Metropolitian,31,19.34
12.323194,76.630583,12.373194,76.680583,Fog,Jam,2,Snack,scooter,1.0,Metropolitian,34,7.76
21.160522,72.771477,21.230522,72.841477,Sunny,Jam,1,Buffet,scooter,0.0,Urban,19,10.63
23.39925,85.390464,23.52925,85.520464,Sandstorms,Low,0,Drinks,motorcycle,1.0,Metropolitian,21,19.59
21.186884,72.793616,21.266884,72.873616,Windy,Jam,1,Meal,motorcycle,1.0,Metropolitian,37,12.14
25.449872,81.836167,25.479872,81.866167,Sunny,Jam,2,Snack,motorcycle,1.0,Metropolitian,11,4.49
12.311072,76.654878,12.321072,76.664878,Stormy,Low,2,Drinks,scooter,1.0,Urban,24,1.55
22.728163,75.884212,22.758163,75.914212,Stormy,Medium,2,Drinks,scooter,1.0,Metropolitian,24,4.53
11.022477,76.995667,11.132477,77.105667,Sunny,Jam,1,Meal,motorcycle,1.0,Metropolitian,13,17.1
19.131141,72.813074,19.151141,72.833074,Windy,Low,2,Snack,scooter,0.0,Metropolitian,18,3.05
23.355164,85.324097,23.415164,85.384097,Sandstorms,Medium,1,Meal,scooter,0.0,Metropolitian,34,9.04
13.086438,80.220672,13.126439,80.260672,Stormy,High,2,Meal,scooter,0.0,,30,6.2
0.0,0.0,0.03,0.03,Fog,Medium,0,Snack,motorcycle,0.0,Metropolitian,20,4.71
17.450851,78.379347,17.460851,78.389347,Windy,Low,1,Drinks,motorcycle,0.0,Metropolitian,27,1.53
19.091458,72.827808,19.141458,72.877808,Stormy,Jam,1,Drinks,scooter,1.0,Urban,29,7.64
18.53408,73.89852,18.66408,74.02852,Cloudy,Jam,2,Drinks,scooter,2.0,Metropolitian,42,19.88
22.751234,75.88949,22.801234,75.93949,Stormy,Medium,2,Drinks,scooter,0.0,Metropolitian,22,7.55
21.186608,72.794136,21.226608,72.834136,Stormy,High,1,Meal,motorcycle,1.0,Metropolitian,33,6.07
12.975377,77.696664,12.985377,77.706664,Stormy,High,0,Snack,motorcycle,1.0,Metropolitian,43,1.55
17.429585,78.392621,17.519585,78.482621,Sunny,Medium,1,Meal,scooter,0.0,Metropolitian,11,13.81
30.899584,75.809346,30.929584,75.839346,Sandstorms,Jam,2,Snack,electric_scooter,0.0,Urban,19,4.39
18.563934,73.915367,18.603935,73.955367,Stormy,Medium,0,Meal,motorcycle,0.0,Metropolitian,25,6.12
19.091458,72.827808,19.161458,72.897808,Cloudy,Jam,0,Drinks,motorcycle,0.0,Metropolitian,45,10.69
17.483216,78.552111,17.493216,78.562111,Windy,Low,2,Meal,scooter,1.0,Metropolitian,16,1.53
26.956431,75.776649,27.016431,75.836649,Fog,Jam,2,Drinks,scooter,1.0,Urban,27,8.93
22.745536,75.893106,22.855536,76.003106,Cloudy,Low,2,Buffet,scooter,0.0,Metropolitian,27,16.61
15.585658,73.743606,15.695658,73.853606,Stormy,Medium,0,Drinks,motorcycle,,Metropolitian,38,16.95
21.160437,72.774209,21.200437,72.814209,Sunny,High,1,Drinks,motorcycle,1.0,Urban,13,6.07
22.651847,75.881991,22.681847,75.911991,Windy,Low,0,Snack,motorcycle,0.0,Metropolitian,18,4.53
21.170096,72.789122,21.240096,72.859122,Sunny,Low,2,Buffet,electric_scooter,1.0,Metropolitian,25,10.63
26.471617,80.313564,26.551617,80.393564,Fog,Low,1,Meal,motorcycle,1.0,Metropolitian,28,11.92
21.149834,72.778666,21.239834,72.868666,Stormy,Jam,2,Buffet,scooter,0.0,Metropolitian,24,13.66
12.3085,76.665808,12.3985,76.755808,Sandstorms,Jam,2,Meal,scooter,0.0,Metropolitian,42,13.96
12.934179,77.615797,12.984179,77.665797,Fog,Jam,0,Drinks,motorcycle,1.0,Metropolitian,29,7.75
23.39925,85.390464,23.50925,85.500464,Fog,Jam,0,Snack,motorcycle,2.0,Metropolitian,45,16.58
19.876106,75.340775,19.986106,75.450775,Fog,Jam,0,Drinks,motorcycle,1.0,Metropolitian,38,16.76
23.369746,85.33982,23.459746,85.42982,Windy,Jam,0,Buffet,motorcycle,3.0,Metropolitian,54,13.56
12.972161,77.596014,13.042161,77.666014,Sunny,Low,1,Drinks,scooter,2.0,Metropolitian,42,10.85
19.091458,72.827808,19.201458,72.937808,Sunny,Medium,0,Snack,motorcycle,1.0,Metropolitian,38,16.8
22.751857,75.866699,22.811857,75.926699,Fog,Low,2,Snack,scooter,1.0,Metropolitian,19,9.06
17.451976,78.385883,17.541976,78.475883,Fog,Jam,0,Buffet,motorcycle,2.0,Metropolitian,43,13.8
13.02978,80.208812,13.05978,80.238812,Stormy,Jam,1,Snack,motorcycle,1.0,Metropolitian,26,4.65
18.51421,73.838429,18.60421,73.928429,Fog,Low,0,Snack,motorcycle,0.0,Urban,23,13.77
19.1813,72.836191,19.3113,72.966191,Fog,Medium,2,Snack,scooter,2.0,Metropolitian,36,19.85
22.753839,75.897429,22.843839,75.987429,Stormy,Jam,0,Meal,motorcycle,1.0,Metropolitian,37,13.59
19.055831,72.833984,19.065831,72.843984,Cloudy,High,0,Drinks,motorcycle,0.0,Metropolitian,21,1.53
22.552996,88.35231,22.572996,88.37231,Stormy,High,1,Snack,scooter,1.0,Urban,16,3.02
22.514585,88.39331,22.584585,88.46331,Cloudy,Medium,1,Drinks,scooter,2.0,Metropolitian,39,10.58
0.0,0.0,0.02,0.02,Windy,High,1,Buffet,motorcycle,1.0,Metropolitian,20,3.14
26.482419,80.320939,26.512419,80.350939,Sandstorms,Medium,0,Snack,motorcycle,1.0,Metropolitian,39,4.47
23.333017,85.3172,23.443017,85.4272,Cloudy,Low,1,Snack,motorcycle,1.0,Metropolitian,24,16.58
22.538731,88.364878,22.588731,88.414878,Windy,Medium,0,Buffet,motorcycle,1.0,Urban,27,7.56
17.424114,78.347554,17.444114,78.367554,Sunny,Low,1,Snack,motorcycle,1.0,Urban,12,3.07
22.732225,75.874765,22.742225,75.884765,Sandstorms,Low,0,Buffet,motorcycle,1.0,Metropolitian,17,1.51
22.727021,75.884167,22.757021,75.914167,Stormy,Jam,0,Drinks,motorcycle,1.0,Metropolitian,27,4.53
22.307898,73.167788,22.357898,73.217788,Cloudy,Low,1,Snack,motorcycle,0.0,Metropolitian,12,7.56
26.849596,75.800512,26.889596,75.840512,Fog,Medium,2,Meal,scooter,1.0,Metropolitian,16,5.95
18.536562,73.896485,18.666562,74.026485,Stormy,Jam,2,Snack,scooter,1.0,Urban,32,19.88
0.0,0.0,0.01,0.01,Windy,High,2,Drinks,electric_scooter,0.0,Urban,10,1.57
18.53408,73.89852,18.59408,73.95852,Cloudy,Medium,0,Meal,motorcycle,1.0,Metropolitian,22,9.18
17.451976,78.385883,17.461976,78.395883,Sandstorms,Low,1,Buffet,scooter,1.0,Metropolitian,27,1.53
12.284747,76.625861,12.374747,76.715861,Windy,Jam,0,Meal,motorcycle,1.0,Metropolitian,36,13.96
19.207222,72.972281,19.247222,73.012281,Sandstorms,High,2,Meal,scooter,0.0,Metropolitian,29,6.11
0.0,0.0,0.01,0.01,Sunny,High,0,Buffet,motorcycle,1.0,Urban,28,1.57
11.022169,76.999594,11.072169,77.049594,Sunny,Jam,1,Snack,motorcycle,1.0,Urban,15,7.77
18.994049,72.825203,19.014049,72.845203,Stormy,Low,0,Snack,motorcycle,1.0,Metropolitian,19,3.06
27.165108,78.015053,27.295108,78.145053,Fog,Jam,0,Drinks,motorcycle,1.0,Urban,47,19.32
23.351489,85.324253,23.391489,85.364253,Windy,High,2,Snack,scooter,1.0,Metropolitian,20,6.03
23.374878,85.335739,23.414878,85.375739,Sandstorms,High,2,Buffet,electric_scooter,1.0,Metropolitian,29,6.03
26.910262,75.783013,26.980262,75.853013,Windy,Low,2,Drinks,scooter,1.0,Metropolitian,16,10.42
23.184992,77.417227,23.254992,77.487227,Sunny,Low,0,Meal,motorcycle,1.0,Metropolitian,32,10.56
13.091809,80.219104,13.121809,80.249104,Windy,Jam,1,Drinks,scooter,0.0,Urban,23,4.65
22.744648,75.894377,22.814648,75.964377,Cloudy,Medium,2,Buffet,electric_scooter,2.0,Metropolitian,38,10.57
19.091458,72.827808,19.201458,72.937808,Sunny,Medium,1,Buffet,motorcycle,1.0,Metropolitian,14,16.8
0.0,0.0,0.09,0.09,Cloudy,Jam,2,Snack,scooter,0.0,Metropolitian,49,14.12
13.029198,77.570997,13.049198,77.590997,Sunny,Low,1,Buffet,motorcycle,1.0,Metropolitian,19,3.1
13.086438,80.220672,13.136439,80.270672,Sunny,Medium,2,Buffet,motorcycle,1.0,Metropolitian,14,7.75
22.311358,73.164798,22.441358,73.294798,Stormy,Jam,2,Buffet,motorcycle,0.0,Urban,24,19.66
19.065838,72.832658,19.175838,72.942658,Cloudy,Low,0,Snack,motorcycle,1.0,Metropolitian,36,16.8
23.374878,85.335739,23.404878,85.365739,Sunny,Medium,1,Snack,motorcycle,0.0,Metropolitian,10,4.52
0.0,0.0,0.02,0.02,Windy,Low,1,Buffet,motorcycle,1.0,Urban,11,3.14
12.970324,77.645748,13.060324,77.735748,Sunny,Low,1,Drinks,motorcycle,1.0,Metropolitian,38,13.94
12.304569,76.643622,12.314569,76.653622,Fog,Low,2,Drinks,electric_scooter,1.0,Metropolitian,14,1.55
0.0,0.0,0.11,0.11,Stormy,Low,2,Meal,electric_scooter,1.0,Metropolitian,28,17.26
12.986047,80.218114,13.006047,80.238114,Sandstorms,Low,2,Drinks,scooter,0.0,Urban,11,3.1
12.321214,76.621094,12.361214,76.661094,Sunny,High,0,Buffet,motorcycle,3.0,Metropolitian,53,6.21
22.651847,75.881991,22.711847,75.941991,Sunny,Jam,2,Buffet,electric_scooter,0.0,Urban,10,9.06
26.913726,75.75282,27.003726,75.842821,Stormy,Jam,1,Snack,scooter,1.0,Metropolitian,25,13.39
0.0,0.0,0.03,0.03,Fog,Low,0,Meal,motorcycle,1.0,Metropolitian,26,4.71
21.186438,72.794115,21.296438,72.904115,Fog,Low,2,Buffet,electric_scooter,1.0,Metropolitian,35,16.69
26.90519,75.810753,27.03519,75.940753,Sunny,Medium,1,Drinks,motorcycle,1.0,Urban,18,19.34
22.32,73.17,22.45,73.3,Sunny,Medium,2,Buffet,motorcycle,0.0,Metropolitian,19,19.66
17.424114,78.347554,17.484114,78.407554,Fog,Jam,2,Buffet,scooter,1.0,Urban,31,9.2
13.026286,80.275235,13.036286,80.285235,Windy,Low,2,Meal,scooter,0.0,Metropolitian,15,1.55
12.970221,77.645396,13.000221,77.675396,Sunny,Medium,1,Drinks,motorcycle,0.0,Metropolitian,17,4.65
18.994237,72.825553,19.004237,72.835553,Sunny,Low,0,Meal,motorcycle,0.0,Metropolitian,10,1.53
26.849596,75.800512,26.909596,75.860512,Sandstorms,Low,2,Buffet,scooter,1.0,Metropolitian,19,8.93
0.0,0.0,0.08,0.08,Windy,Jam,1,Drinks,scooter,1.0,Metropolitian,30,12.55
12.321214,76.621094,12.371214,76.671094,Fog,Medium,1,Buffet,motorcycle,1.0,Urban,16,7.76
17.422819,78.449578,17.432819,78.459578,Windy,High,0,Buffet,motorcycle,1.0,Urban,37,1.53
9.957144,76.296783,10.067144,76.406783,Fog,Jam,0,Drinks,motorcycle,3.0,Metropolitian,49,17.13
12.975377,77.696664,13.045377,77.766664,Cloudy,Medium,1,Buffet,scooter,0.0,Metropolitian,43,10.85
17.483216,78.552111,17.523216,78.592111,Stormy,High,1,Drinks,motorcycle,0.0,Metropolitian,13,6.14
23.359407,85.325055,23.439407,85.405055,Cloudy,Medium,0,Drinks,motorcycle,1.0,Urban,42,12.06
17.455894,78.375467,17.545894,78.465467,Windy,Low,2,Drinks,scooter,1.0,Metropolitian,29,13.8
22.311603,73.165012,22.391603,73.245012,Cloudy,Medium,0,Meal,motorcycle,1.0,Metropolitian,32,12.1
18.55144,73.804855,18.59144,73.844855,Stormy,Medium,1,Buffet,motorcycle,1.0,Metropolitian,28,6.12
19.875908,75.358888,19.915908,75.398888,Cloudy,High,1,Buffet,scooter,1.0,Metropolitian,28,6.1
0.0,0.0,0.06,0.06,Cloudy,Jam,2,Drinks,scooter,1.0,Metropolitian,28,9.41
26.849596,75.800512,26.879596,75.830512,Stormy,Jam,0,Snack,motorcycle,0.0,Urban,18,4.47
30.893234,75.82172,31.023234,75.95172,Windy,Jam,1,Meal,scooter,0.0,Metropolitian,40,19.03
19.091458,72.827808,19.171458,72.907808,Stormy,Low,1,Snack,motorcycle,1.0,Metropolitian,29,12.22
19.888716,75.321461,19.998716,75.431461,Fog,Medium,2,Meal,scooter,2.0,Metropolitian,35,16.76
22.725748,75.898497,22.735747,75.908497,Stormy,Low,0,Snack,motorcycle,1.0,Metropolitian,31,1.51
19.876219,75.346017,19.946219,75.416017,Windy,Low,0,Snack,motorcycle,1.0,Metropolitian,21,10.67
21.15276,72.778059,21.18276,72.808059,Sandstorms,Low,1,Meal,scooter,1.0,Metropolitian,28,4.55
12.975377,77.696664,13.065377,77.786664,Sandstorms,Low,2,Drinks,scooter,1.0,Metropolitian,24,13.94
0.0,0.0,0.09,0.09,Sunny,Jam,1,Meal,motorcycle,0.0,Metropolitian,28,14.12
21.157729,72.768726,21.287729,72.898726,Stormy,Medium,1,Buffet,scooter,0.0,Metropolitian,26,19.73
18.592718,73.773572,18.652718,73.833572,Fog,Low,0,Meal,motorcycle,1.0,Urban,15,9.18
17.433809,78.386744,17.453809,78.406744,Cloudy,Low,0,Snack,motorcycle,1.0,Urban,26,3.07
19.091458,72.827808,19.151458,72.887808,Stormy,Jam,2,Snack,motorcycle,0.0,Metropolitian,23,9.16
21.17106,72.789292,21.19106,72.809292,Windy,High,2,Buffet,scooter,0.0,Metropolitian,18,3.04
11.001852,76.976268,11.071852,77.046268,Cloudy,Jam,2,Meal,scooter,1.0,Metropolitian,44,10.88
22.725835,75.887648,22.835835,75.997648,Stormy,Medium,1,Snack,motorcycle,0.0,Metropolitian,28,16.61
10.994136,76.963303,11.024136,76.993303,Cloudy,Low,1,Buffet,motorcycle,0.0,Metropolitian,14,4.66
17.426228,78.407495,17.486228,78.467495,Cloudy,Medium,1,Snack,scooter,0.0,Metropolitian,18,9.2
25.459775,81.834841,25.509775,81.884841,Fog,Jam,1,Meal,scooter,0.0,Metropolitian,26,7.48
21.157729,72.768726,21.237729,72.848726,Sandstorms,Medium,2,Meal,scooter,1.0,Metropolitian,30,12.14
23.357804,85.325146,23.487804,85.455146,Sandstorms,Jam,2,Snack,scooter,1.0,Urban,21,19.59
23.355164,85.324097,23.385164,85.354097,Sandstorms,Low,1,Snack,scooter,0.0,Metropolitian,24,4.52
22.727021,75.884167,22.777021,75.934167,Sandstorms,Low,1,Snack,scooter,0.0,Urban,15,7.55
13.005801,80.250744,13.095801,80.340744,Stormy,Jam,2,Buffet,scooter,1.0,Metropolitian,36,13.94
12.297954,76.665169,12.367954,76.735169,Fog,Medium,1,Meal,motorcycle,1.0,Urban,33,10.86
18.636215,73.751081,18.646215,73.761081,Cloudy,High,1,Snack,motorcycle,1.0,Metropolitian,24,1.53
0.0,0.0,0.01,0.01,Sunny,Low,2,Meal,scooter,0.0,,19,1.57
19.003517,72.82765,19.013517,72.83765,Cloudy,Low,1,Snack,motorcycle,1.0,Urban,16,1.53
23.264015,77.408236,23.294015,77.438236,Fog,Low,1,Meal,motorcycle,1.0,Metropolitian,19,4.52
18.994049,72.825203,19.034049,72.865203,Fog,High,0,Drinks,motorcycle,1.0,Metropolitian,26,6.11
21.17106,72.789292,21.22106,72.839292,Sunny,Low,2,Buffet,scooter,0.0,Metropolitian,17,7.59
11.02091,76.940432,11.13091,77.050432,,,3,Snack,motorcycle,1.0,Metropolitian,15,17.1
13.064181,80.236442,13.154181,80.326442,Cloudy,Jam,0,Snack,motorcycle,1.0,Metropolitian,51,13.94
23.351058,85.325731,23.411058,85.385731,Sunny,Low,2,Buffet,motorcycle,1.0,Metropolitian,17,9.04
25.459775,81.834841,25.519775,81.894841,Sandstorms,Jam,0,Meal,motorcycle,2.0,Metropolitian,38,8.98
23.39925,85.390464,23.43925,85.430464,Stormy,Medium,0,Drinks,motorcycle,1.0,Metropolitian,28,6.03
22.727021,75.884167,22.807021,75.964167,Stormy,Medium,2,Buffet,electric_scooter,1.0,Metropolitian,26,12.08
18.593481,73.785901,18.643481,73.835901,Cloudy,Medium,1,Buffet,motorcycle,1.0,Urban,18,7.65
12.975996,80.221898,13.025996,80.271898,Cloudy,Low,2,Drinks,scooter,0.0,Metropolitian,10,7.75
12.323225,76.630028,12.383225,76.690028,Sunny,Jam,0,Drinks,motorcycle,0.0,Metropolitian,54,9.31
18.927584,72.832585,18.977584,72.882585,Fog,Jam,0,Drinks,motorcycle,0.0,Urban,25,7.64
23.359194,85.325447,23.489194,85.455447,Sunny,Jam,1,Drinks,motorcycle,1.0,Metropolitian,15,19.59
